Year,Month,GEPU_current,GEPU_ppp,Australia,Brazil,Canada,Chile,Hybrid China,Colombia,France,Germany,Greece,India,Ireland,Italy,Japan,Korea,Netherlands,Russia,Spain,Singapore,UK,US,SCMP China,Mainland China,Sweden,Mexico,New Zealand,Hong Kong
2017,4,179.5952519,180.5665497,82.15448761,550.1685791,199.6622314,115.4667435,256.9998198,135.9484646,574.6331787,204.8388214,106.6718388,81.33383942,241.2746153,61.85898209,102.1346799,165.3969514,48.85641371,143.6300659,89.54013062,175.4611084,335.4758301,157.6765442,322.3442688,174.1927712,94.55003657,48.14061737,54.23454,65.40897571
2017,5,164.499822,166.3485311,66.11273193,407.8592529,262.1275635,94.15332031,284.8149545,137.6603153,288.260437,151.3844147,89.99797498,39.2633667,225.166914,62.90182877,101.5743176,118.962016,58.01079266,139.0343628,104.6406174,163.7516123,470.2643127,129.8880615,451.9785156,130.7553519,96.36019863,61.22902298,87.16615,140.5901064
2017,6,168.9934507,170.9020079,72.20374298,230.9700165,206.4409332,99.34968567,295.3048612,145.0231379,308.5653076,192.2242889,101.791609,59.06988525,197.8053539,99.64901733,88.23991489,118.9507594,84.56870799,107.0320282,108.3949814,172.6605253,709.7437134,120.6384659,328.5535889,227.6597283,80.92421365,42.05119705,78.20819,103.2915909
2017,7,147.2254847,148.1458735,95.78465271,267.1994019,233.1830902,111.6238632,223.1124458,97.09734683,176.4695435,142.7123566,70.22531193,62.02988052,237.8535573,74.03366089,77.44093718,97.31102292,27.6324204,181.0517578,101.3730774,140.0216325,466.4747314,141.1383209,162.6932831,228.2414925,116.46447,23.74501228,47.41833,36.27170138
2017,8,140.1488903,140.3567044,50.7804985,309.670929,241.7670288,96.54446411,225.6906741,136.4490774,164.0532837,104.7308044,86.47625565,37.6894722,83.00098094,31.70153427,77.20408993,90.03429419,78.86846417,149.6494293,66.64569855,134.5249855,441.479248,137.8597107,265.2581177,164.6848328,82.75711875,52.71893692,40.50108,125.7508185
2017,9,156.2829542,159.9159411,64.23122406,326.5149536,277.7945557,96.2201004,274.7758855,83.61958087,256.4782104,164.5267944,93.51073385,78.03064728,196.7066388,91.19423676,88.48912868,102.0899353,92.73954301,101.0084076,94.97963715,158.1741071,457.8815613,116.620018,314.0012207,206.3844492,105.0092727,27.02212143,136.1643,107.5652212
2017,10,148.6582856,153.2580271,75.12644958,190.5667267,221.3157501,110.9810715,222.4665982,114.8461583,227.0053864,142.6975098,85.44595698,83.3947525,154.5327354,66.27056885,94.78300151,120.3185531,64.0233119,274.813385,177.3259888,144.4173049,485.8477783,125.8658524,291.5835876,142.533602,99.22955057,67.03946686,74.11888,94.53810855
2017,11,155.0522734,160.1466684,86.14002991,279.8699646,233.0971069,128.2006836,254.4344126,166.3036104,251.3694153,189.6355896,68.65579541,62.91197968,187.0115395,63.2999649,86.41448049,93.28915903,89.51314122,250.4549561,130.8123016,151.9794157,520.0068359,111.2826843,268.0438538,206.0377588,93.35909134,63.94219589,168.0704,51.73134165
2017,12,148.6385483,154.3657152,91.92299652,215.5720215,190.2587433,157.9962311,229.4797629,160.7428919,194.6321259,110.6976929,56.45729871,81.98847198,226.6238387,62.12520599,74.08398123,111.0299851,72.42379454,320.6600647,126.7371597,142.7779647,419.0991211,140.350174,269.3547668,167.6842327,82.445621,59.61513901,58.1216,108.1882231
2018,1,150.6124257,146.0983522,48.90142441,165.0050354,343.7724304,96.98555756,230.2351049,148.8088328,221.1375732,150.0355682,77.42102553,39.42573929,163.6999316,102.9585266,66.81717895,95.63025873,57.68359686,72.88907623,112.7765045,143.7126724,395.8885803,160.9672089,122.9374008,265.0796087,122.5183474,66.2947998,56.45742,110.9332476
2018,2,123.8792539,126.4851834,67.91407013,68.46357727,365.2680969,84.59098053,192.2498891,111.8561,192.0305939,97.52896881,83.76718803,79.90937805,200.4930281,79.05917358,92.86001925,71.15735386,52.17866482,206.4594269,105.4011917,120.9299493,205.9289246,114.7555618,211.7801819,149.602152,131.3224746,54.96923065,88.29124,125.334032
2018,3,167.44307,162.2892597,84.09331512,101.2052994,449.6239319,91.4545517,276.6066104,119.7597904,195.5721436,113.2593918,86.57256108,42.03543091,150.6701019,77.47655487,82.74871039,129.418991,91.34378463,87.84682465,93.32933044,166.9062592,388.9264526,187.095871,245.551712,254.1363255,102.2497451,45.43212128,63.30888,117.4680416
2018,4,155.7983117,160.1267178,48.26454544,152.250946,303.540741,88.65744781,288.377401,83.83205018,187.3610992,127.5360641,93.00212063,34.9231987,159.8814983,77.24937439,87.37720758,103.8559255,48.79993773,332.2618408,103.6626587,155.5944463,289.2259521,139.0353699,291.3069763,241.739357,105.6567271,56.69057846,61.49931,163.3261226
2018,5,174.7203576,175.0966423,75.62255859,179.8089142,257.3476868,106.7190552,304.0148914,142.3486806,303.053894,178.8854523,116.7119417,37.55675888,73.79146074,135.1813202,84.64043094,134.9642515,67.96746252,217.1574554,140.2133179,175.9180867,355.0552368,162.2766876,374.1038208,210.7990925,115.3632974,84.17990112,63.05302,54.16089098
2018,6,176.7506689,176.4512968,92.40486908,152.1932068,428.0686646,94.41992188,338.8413235,82.04353959,331.262085,209.0020599,94.57866319,47.1657486,36.6791837,129.373764,91.70459586,126.3293888,67.66960488,69.94087219,132.8039093,185.9710795,371.7162476,134.402771,465.4168396,203.0892821,101.7770353,75.62917328,159.6205,87.59515939
2018,7,221.0335399,226.9903638,107.8421249,182.8765411,292.0176392,117.4071808,508.8635546,92.68123641,239.7298431,219.1371613,76.72701666,63.24722672,282.1277653,101.3378372,87.96123227,155.1538729,35.09011083,120.5075912,96.50473022,244.6407287,372.0432129,176.2050934,561.0261841,395.6720601,106.4483339,44.15758133,110.524,203.2823184
2018,8,178.9595714,188.1216656,87.89072418,129.479126,359.6187439,121.7024612,399.3674442,142.5221003,184.5211487,174.6761017,130.1544455,77.715065,123.3212485,87.70552826,115.6303256,149.4844141,85.36452297,212.8177338,78.2114563,200.5671101,302.5617981,114.96138,502.7537231,269.4765344,104.5197694,73.36435699,172.3106,136.7987168
2018,9,194.1539106,204.0991159,81.04080963,130.2354279,271.8350525,126.3019333,435.070314,80.97649934,230.680481,231.3566742,118.8109011,63.50946045,115.3960054,109.4473877,107.0851055,153.9600572,94.99545934,289.8225098,109.8480988,215.6919498,364.9650574,120.9851913,516.4866333,314.0877032,114.2396555,48.74727631,122.5543,74.03612952
2018,10,219.6500875,230.5036857,75.76948547,260.1669312,296.1542664,93.87921143,500.4821032,128.0046218,302.2928772,193.9070587,130.862792,63.91605377,146.9196275,148.8724365,105.5631372,176.2110793,54.57181356,247.7026978,149.1190491,242.1669301,451.3880005,136.1146545,621.4263916,343.3703494,107.9416154,86.68230438,123.9159,94.96816704
2018,11,244.5222862,258.3439051,88.82538605,177.4669952,322.5440979,121.5881882,588.1790694,146.2908736,274.4579163,148.1727448,101.8483877,68.80318451,191.7712195,139.2629547,111.6978962,203.2453711,48.09021653,337.3474731,138.0133667,273.9403779,451.1716614,164.9421997,677.5375977,438.2358972,105.0861507,128.8916016,74.6713,141.4922709
2018,12,268.4774493,273.4923216,110.4918518,281.9073181,290.3946533,132.3369904,574.6693892,168.6745726,339.5765381,225.8979034,93.47175764,66.13168335,217.395653,187.6355438,139.2074979,243.0335581,81.92487822,175.4159088,127.7305984,294.7959922,468.7466125,226.576889,935.3103027,248.4691029,115.089634,61.20571518,114.368,192.6804821
2019,1,260.9924736,261.66628,104.4728928,127.0686188,301.8999634,142.3393402,478.368826,163.9959349,363.0477295,168.0872345,115.7987462,64.73834991,202.6731316,169.9978485,128.3284089,249.4365022,89.80388782,334.6836548,131.0411835,263.7552251,406.9074097,284.1359253,654.9626465,288.0994685,115.1786371,83.45544434,133.5565,281.3901404
2019,2,204.5776378,212.9481711,140.2693024,154.8354645,266.605957,90.45370483,474.8736727,162.4108989,267.5835876,155.9464722,108.6623579,50.11977386,81.00743851,158.5883331,119.297457,146.8237611,113.9677119,125.4889069,132.0020905,224.4169184,460.3843384,123.6392822,720.1578979,239.9864444,99.95055609,106.4229126,124.6884,287.9111685
2019,3,248.9686641,258.888863,106.8321991,158.1298218,250.5367432,107.0958099,603.2197143,113.7933815,238.6893311,248.3747101,80.9039313,40.58510208,76.57027431,107.7608337,123.4225543,172.9947627,82.06652042,203.071579,116.6834106,269.7200084,417.98172,180.6316833,753.1077271,411.1500643,91.68435679,82.30194092,73.27426,136.907003
2019,4,190.2052003,201.1477588,102.8497162,164.6699066,297.6471252,139.2981415,432.5174529,136.690967,206.503891,198.250473,96.84319571,60.45342255,80.2577946,145.0856476,116.1292887,138.9111784,84.89571139,223.4542236,130.684906,203.7398861,350.975708,109.6863632,502.5500488,319.4147645,83.25985116,50.41185379,78.30965,67.46069932
2019,5,238.8509921,253.261304,186.1472321,184.266983,275.6019287,125.8667831,575.1780629,113.2667085,159.8460083,145.9243622,98.05873647,83.64255524,111.5588963,163.9696808,131.3340394,230.1457518,51.31333378,256.2510986,123.7333221,263.0771926,400.5489807,160.8581543,759.0687256,365.1015,106.7201656,70.57819366,131.7204,234.3878338
2019,6,313.8088411,335.4835785,104.0103073,146.9916077,339.0718994,153.4214783,852.0524902,157.2856165,244.0255432,171.3699188,91.89298532,72.85343933,234.3557109,114.6529922,147.111344,248.5288699,79.22111671,308.5686951,116.3834763,349.8709293,354.8410645,207.9913788,959.8522949,649.0725358,83.91726731,67.18412781,70.84334,312.4046744
2019,7,259.2122504,268.1154935,87.19429779,79.83703613,333.2489014,117.0821228,565.9914755,102.6316215,269.4966431,246.2419128,81.96214983,70.45083618,123.3212485,88.91676331,159.9033664,316.8554612,70.26655656,317.8851318,132.6329193,280.3842035,435.4997253,207.7454681,721.6467285,375.9023375,114.6932686,74.23508453,132.7894,293.6066381
2019,8,315.3475325,319.8715115,195.4483337,161.1781158,400.904541,202.2932281,659.566627,187.7607855,287.8340149,314.2581482,93.94854721,81.6747818,252.7046714,112.5980301,145.8532484,538.1767645,96.21237525,185.5221863,128.2546387,348.6017154,505.4777222,282.5229492,904.9383545,395.9857991,144.0606177,90.7750473,151.9579,302.8904854
2019,9,272.0637014,289.1050632,133.9551544,187.5530548,358.148468,208.9186859,639.890617,177.6093108,275.0495911,207.2343292,59.98455854,105.5443268,225.517418,111.8492203,116.989447,275.1985474,130.3149366,326.3256836,164.8262177,296.0278116,429.2398071,186.6407013,933.8838501,347.3947966,96.03163505,57.98862076,175.3726,216.5208793
2019,10,256.8898763,272.5662612,135.1311798,178.1993713,495.852356,195.6898651,580.6452651,178.2872168,267.7097168,210.1850739,37.69572072,90.66387177,193.0957027,95.26594543,113.2668555,274.0244017,92.97227461,373.7358704,157.7033081,275.1178598,542.4783936,159.5113983,970.829895,234.0952325,109.7253329,,109.7589,240.6438989
2019,11,251.5002086,266.2354432,115.6184235,171.0523834,364.876709,280.263031,581.6513403,168.8174908,246.5949402,181.5048218,44.20294499,50.36468124,198.4334247,89.52109528,117.9239338,239.3559503,74.89668977,431.2469482,164.8609619,266.7413298,459.1411133,170.4803467,726.5910645,396.1790003,118.2648504,,134.0354,231.8041386
2019,12,264.0909407,280.4854839,130.4959564,183.1856079,315.9803467,283.6990662,616.5241233,150.2276464,244.3881226,207.2461243,41.96752378,106.0355377,47.26034502,149.8325195,113.2323573,257.8861252,95.47138375,323.1676636,144.7075806,285.0112478,407.3619995,190.5049133,894.895752,337.921465,90.8141,,93.32734,226.9659231
2020,1,226.858353,239.053812,100.9953003,130.7153625,275.7078552,210.9532623,497.1151972,146.6766992,254.2695923,131.5075989,67.12524417,48.1354332,213.9372847,127.8734131,104.797618,255.2304948,57.25398816,346.3397217,142.4266357,240.8517868,390.3047485,164.7553253,755.263855,250.3219035,100.4790088,,163.3748,287.6117373
2020,2,228.7044164,234.6827242,144.9108887,232.2531891,380.2337036,237.5704956,413.1102145,121.8877958,238.5234222,304.0949707,72.25363514,92.64915466,168.8379112,106.6054993,113.718586,159.1516522,42.55623843,283.8686523,136.2287292,227.8455321,238.0345154,216.1912079,646.3675537,195.7061694,117.0541401,,183.59,232.5120527
2020,3,356.3577746,355.457503,311.9736938,368.8998413,569.6582642,265.7336121,467.5111924,241.6325438,367.1570435,498.0574646,78.46657619,110.0984344,229.9096637,225.0743561,204.4458234,224.8715613,228.6962613,793.6345215,251.9421539,333.5095109,386.6355286,425.7792053,734.6422729,219.402509,183.1808918,,360.6748,199.342245
2020,4,357.8875331,366.9761813,244.807785,312.1482849,448.4046936,314.8587341,577.3217979,376.8449239,320.1627197,374.9469299,73.43985003,160.8216095,364.1071183,211.4661255,179.5526862,211.4946152,150.6064058,693.5675659,253.0588989,343.8432921,322.8698425,400.9447327,819.1759033,328.8054003,149.7140533,,209.8156,206.1261595
2020,5,430.1642828,437.1619242,202.0917511,308.7680969,678.8171387,345.6534424,742.7182164,351.1162298,305.8370056,397.7160034,75.03775804,167.7502136,367.3444254,174.2810822,210.8802442,252.0868152,137.3465029,680.4813843,261.6097412,414.8355621,291.2494507,503.9633484,934.717041,501.3344444,130.4850351,,269.3322,280.9227002
2020,6,329.1607974,344.1982079,132.5039063,115.9407883,504.9121704,263.3227844,649.8082134,274.4235062,321.6908569,278.8721924,65.72205366,75.14697266,358.7500189,156.4717407,159.8951005,245.7357379,147.1753678,743.9255981,202.8833313,328.7330824,294.3222961,300.2401428,843.6151733,421.6411109,109.6818774,,117.2733,188.4640726
2020,7,351.3894477,351.3549372,213.6601868,170.9839478,551.5302734,240.9942169,607.0480968,272.2668957,242.3414612,312.9316101,72.79184882,107.7537613,287.2032141,150.8663788,138.5371251,160.6975351,115.5888815,483.3341064,181.489624,338.2806545,343.8109741,427.9153442,893.4084473,324.6625662,113.8988527,,73.95438,243.6896119
2020,8,301.2839396,314.0262004,196.5124207,263.1350098,415.3155212,250.52,659.9098359,225.9713815,202.950882,215.738205,52.91562562,115.0574341,227.0112299,160.2618256,127.8223373,162.8207108,119.4335249,223.6204834,175.071167,313.059428,293.5509644,263.4714355,821.083252,451.6310879,107.8692087,,120.1692,227.998027
2020,9,290.1177305,299.8751183,150.9486084,227.6854248,422.5006104,257.8449707,575.1340782,174.1437825,432.6912842,295.318512,79.56550875,82.27406311,245.758167,169.1185455,118.8279814,136.2968059,205.5747852,392.8705139,179.4755402,293.4293977,276.2908325,252.5878296,563.8163452,493.4020397,97.36577878,,321.7263,176.45
2020,10,306.9769646,310.659762,188.3781128,345.43573,497.6116943,299.6727905,540.5620109,178.4369955,358.2684021,443.7424622,81.10953935,95.48763275,170.4291247,173.7636261,102.8041528,189.3790961,134.7276842,306.6795044,223.818222,302.37609,322.7706604,305.7666321,631.7533569,396.7967499,114.5822201,,309.3839,149.6067097
2020,11,366.8852377,379.2643693,192.4013214,265.0497437,455.0476074,224.5767975,757.2952291,188.8108082,403.8862915,387.4944763,76.34927372,69.49671936,285.0201358,279.3891296,127.1116592,287.6910663,98.75733793,502.585144,175.0206757,374.5028469,313.8418274,327.6095886,723.9094849,661.8280483,83.08498557,,250.9835,103.4688656
2020,12,294.9699176,302.110408,108.1287308,324.883728,371.1810608,215.7925415,557.6914929,172.5296862,257.267334,227.9440002,61.99056494,69.87849426,244.1766389,141.7285919,104.3519709,182.5121801,124.1119463,437.8400879,177.6051483,288.8439112,210.9030609,326.6166687,606.5165405,439.1236354,82.21700211,,123.4661,129.0819845
2021,1,276.3912129,288.9635777,144.707962,204.1461182,290.4154358,208.0988922,542.9719269,166.2552479,276.3722534,210.2320862,53.63250324,83.66126251,258.9355486,247.1246948,110.7210059,212.1689492,139.6424291,503.0057373,152.283493,280.2961413,199.223938,261.3061523,665.3082886,378.3570531,114.0983893,,74.31458,138.4114266
2021,2,212.6458702,222.0572281,92.55169678,201.5782471,323.2082214,187.6252594,405.4367709,143.6550679,226.4303436,223.4536285,89.41066254,51.77738953,152.0266,136.7891235,104.98538,130.9588859,104.9438408,417.9085693,148.2900543,211.0239672,172.0104523,187.5196228,565.4004517,237.4086136,105.8284492,,108.9462,120.915944
2021,3,212.4576069,221.3699542,67.00852966,184.384201,344.1619568,197.8923645,417.3405993,90.84941076,258.4463501,263.6632385,57.59138038,40.93234253,195.9718803,175.0876465,85.92410128,140.7314464,115.6315308,375.6824341,153.3734589,212.3647629,211.3199921,166.7855377,493.8992004,302.3005817,91.68345325,,106.2642,117.172229
2021,4,196.3967228,207.6935573,105.923027,143.5060425,267.8850403,251.9913483,406.4247812,92.90776178,186.4050446,236.3790283,70.31554559,78.9883194,285.6587648,133.8684387,92.52586237,161.6111134,96.49336614,282.9407349,139.832428,203.9919306,174.9753571,141.3001709,488.2267456,289.6300336,81.29350031,,,87.02847047
2021,5,187.6418988,196.8584423,150.1909943,115.9755859,194.565567,371.9423828,359.9358909,162.6062953,210.5560608,168.6125031,51.88536986,73.24380493,183.2140644,59.52795792,77.01750869,138.2802471,86.15257573,348.4590759,140.4477234,190.2964321,171.238327,172.0961914,492.6756897,216.8605591,95.40216672,,,62.37025896
2021,6,176.2183374,187.0860252,100.7825089,200.0358582,172.3816223,339.9244995,327.0336198,113.8322614,219.5001373,192.4976807,70.76922264,58.32845688,184.4866605,104.8056717,83.10350789,145.228969,93.06830539,420.3439636,138.3495178,176.3611931,124.2628937,149.1312561,413.0723572,219.7628048,88.47147769,,,65.63723901
2021,7,203.5624274,207.0238446,80.37297058,62.59100342,325.6135254,313.0615845,372.9467816,101.4257256,251.8014221,346.4342041,74.57849801,76.85725403,234.063132,61.54016495,87.96886463,150.9400402,102.6065299,224.5273743,154.506546,204.7314508,178.6249847,182.1714172,505.5795593,227.9245113,116.1004172,,,135.0314267
2021,8,213.0416661,222.7312584,102.9896164,194.3190002,210.1052856,215.0234375,455.6453854,123.2805192,231.6991272,364.0997925,40.86989001,69.15764618,253.9833985,41.30713654,77.82782155,184.0365768,62.5788602,185.3315125,116.8482666,224.4094586,175.7651062,157.1951904,592.8004761,294.827805,76.16123677,,,81.57171997
2021,9,202.8240837,208.611829,126.2722855,282.23172,391.9559631,284.3220825,338.8197205,144.5408959,236.9429779,361.9670715,63.73371125,48.91963196,240.5689343,102.8999023,107.1206213,166.5903382,110.7791726,377.254303,120.6107254,199.5385954,159.4184875,171.3004608,356.0635071,274.9500231,125.2966037,,,99.83175077
2021,10,193.5458464,201.149421,94.79605103,260.6582642,210.5250549,439.0316467,363.2436035,173.0272384,270.2298279,304.225769,40.48858513,39.94632339,232.7300232,70.72097015,133.8920233,205.4068874,88.23887339,268.3446045,147.5626984,201.7002581,206.5466309,136.9202423,452.1493835,248.4736353,118.8666615,,,75.03470303
2021,11,225.9325788,230.485234,106.4959793,266.7349548,258.5585327,454.5794067,434.2173996,185.2090619,310.0813599,395.5716248,81.92070438,23.3527565,179.714557,102.5961456,93.89763273,217.7257614,107.6257436,204.4530029,155.9706879,233.413032,243.6911621,175.872879,491.7496033,329.069391,107.8369594,,,132.1253289
2021,12,263.3895673,270.9564126,101.6790085,147.2243195,336.5709534,395.7929993,487.068818,168.2900071,331.3154907,597.9362183,65.17157894,72.32533264,415.0049047,128.323288,90.47728526,255.3887188,119.9872225,393.8605957,159.5752869,266.4989926,207.1046143,201.4336548,589.8112793,344.0033522,98.03148651,,,130.2193218
2022,1,232.9659884,242.3905631,66.05541229,201.1039276,213.8743134,271.1249084,467.3101629,133.7682838,313.7880859,478.2045288,80.49032005,70.02399445,324.0050491,123.7361374,97.18155271,228.802427,92.80648793,275.2710571,124.2296753,245.9294162,186.7559509,155.2796631,582.5810547,319.0715308,89.4761383,,,256.9129166
2022,2,186.7723158,200.2206534,96.93419647,158.1888885,218.4091644,278.3192139,288.9519042,131.6953722,298.9066162,394.1190796,72.94297041,91.19663239,259.9174449,119.7762985,90.44913087,139.5375795,98.44659709,702.5748901,133.508606,177.7017028,111.0992203,140.4425049,406.1777954,167.0818756,,,,266.3923221
2022,3,329.1253732,337.3131379,269.9468994,216.1072388,404.5340576,299.9352112,617.0099985,158.1514098,429.9355774,785.0358276,88.11420861,120.6987305,312.3611051,139.1201477,129.810866,291.5037235,116.9488915,354.868042,169.8245239,344.9276167,307.7106323,229.3100128,863.9366455,359.005179,,,,249.5625327
2022,4,286.671163,303.581229,228.5765076,203.1369019,266.1457825,319.9955444,594.4417298,149.0570458,322.8414307,660.3178101,63.03023929,95.39470673,286.9483532,129.171402,113.0804932,230.9936078,83.70173104,496.496582,156.5295859,303.7714898,213.0770569,159.7624054,845.6003418,337.1537897,,,,246.8580487
